NOMFASE;NUMRODADA;NOMSELECAO;NOMJOGADOR;NOMPOSICAO;NUMCAMISA;INDTITULARIDADE
FASE DE GRUPO;1ª RODADA;URUGUAI;VECINO;VOL;5;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;DE LA CRUZ;VOL;7;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;BENTANCUR;VOL;6;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;VALVERDE;MEC;15;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;PELLISTRI;ATA;8;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;VARELA;LAD;13;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;LUIS SUÁREZ;ATA;9;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;CAVANI;ATA;21;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;DARWIN NÚÑEZ;ATA;11;TITULAR
FASE DE GRUPO;1ª RODADA;URUGUAI;MUSLERA;GOL;1;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;SEBASTIÁN SOSA;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;JOSÉ RODRÍGUEZ;LAD;26;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;COATES;ZAD;19;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;TORREIRA;VOL;14;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;UGARTE;VOL;25;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;ARRASCAETA;MEC;10;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;MAXI GÓMEZ;ATA;18;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;FACUNDO TORRES;ATA;20;RESERVA
FASE DE GRUPO;1ª RODADA;URUGUAI;CANOBBIO;ATA;24;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KIM SEUNG-GYU;GOL;1;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KIM MOON-HWAN;LAD;15;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KIM YOUNG-GWON;ZAD;19;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KIM MIN-JAE;ZAE;4;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KIM JIN-SU;LAE;3;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;JUNG WOO-YOUNG;VOL;5;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;HWANG IN-BEOM;VOL;6;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;LEE JAE-SUNG;MEC;10;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;SON JUN-HO;VOL;13;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;SON HEUNG-MIN;ATA;7;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;HWANG UI-JO;ATA;16;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;CHO GUE-SUNG;ATA;9;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;NA SANG-HO;ATA;17;TITULAR
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;LEE KANG-IN;MEC;18;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;SONG BUM-KEUN;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;JO HYEON-WOO;GOL;21;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;YOON JONG-GYU;LAD;2;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KIM TAE-HWAN;LAD;23;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;CHO YU-MIN;ZAD;24;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KWON KYUNG-WON;ZAE;20;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;HONG CHUL;LAE;14;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;PAIK SEUNG-HO;VOL;8;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;KWON CHANG-HOON;MEC;22;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;HWANG HEE-CHAN;ATA;11;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;JEONG WOO-YEONG;ATA;25;RESERVA
FASE DE GRUPO;1ª RODADA;COREIA DO SUL;SONG MIN-KYU;ATA;26;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;DIOGO COSTA;GOL;22;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;JOÃO CANCELO;LAD;20;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;RÚBEN DIAS;ZAD;4;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;DANILO PEREIRA;ZAE;13;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;RAPHAËL GUERREIRO;LAE;5;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;RÚBEN NEVES;VOL;18;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;RAFAEL LEÃO;ATA;15;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;BRUNO FERNANDES;MEC;8;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;OTÁVIO;MEC;25;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;WILLIAM CARVALHO;VOL;14;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;BERNARDO SILVA;ATA;10;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;JOÃO PALHINHA;VOL;6;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;CRISTIANO RONALDO;ATA;7;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;JOÃO MÁRIO;VOL;17;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;JOÃO FÉLIX;ATA;11;TITULAR
FASE DE GRUPO;1ª RODADA;PORTUGAL;GONÇALO RAMOS;ATA;26;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;RUI PATRÍCIO;GOL;1;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;JOSÉ SÁ;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;DALOT;LAD;2;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;PEPE;ZAD;3;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;ANTÓNIO SILVA;ZAD;24;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;VITINHA;VOL;16;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;MATHEUS NUNES;VOL;23;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;ANDRÉ SILVA;ATA;9;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;RICARDO HORTA;ATA;21;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;ATI ZIGI;GOL;1;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;SEIDU;LAD;26;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;LAMPTEY;LAD;2;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;AMARTEY;ZAD;18;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;DJIKU;ZAD;23;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;SEMENYO;ATA;25;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;SALISU;ZAE;4;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;RAHMAN BABA;LAE;17;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;ABDUL SAMED;VOL;21;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;KYEREH;MEC;8;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;PARTEY;VOL;5;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;ANDRÉ AYEW;MEC;10;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;BUKARI;ATA;11;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;KUDUS;ATA;20;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;JORDAN AYEW;ATA;9;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;IÑAKI WILLIAMS;ATA;19;TITULAR
FASE DE GRUPO;1ª RODADA;GANA;DANLAD;GOL;12;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;NURUDEEN;GOL;16;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;ODOI;LAD;3;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;AIDOO;ZAD;15;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;MENSAH;LAE;14;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;OWUSU;VOL;6;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;FATAWU;MEC;7;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;SOWAH;MEC;24;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;BARNIEH;ATA;13;RESERVA
FASE DE GRUPO;1ª RODADA;GANA;SULEMANA;ATA;22;RESERVA
FASE DE GRUPO;1ª RODADA;PORTUGAL;NUNO MENDES;LAE;19;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KIM SEUNG-GYU;GOL;1;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KIM MOON-HWAN;LAD;15;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KIM YOUNG-GWON;ZAD;19;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KIM MIN-JAE;ZAE;4;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KIM JIN-SU;LAE;3;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;JUNG WOO-YOUNG;VOL;5;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;HWANG IN-BEOM;VOL;6;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;LEE JAE-SUNG;MEC;10;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;SON JUN-HO;VOL;13;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;SON HEUNG-MIN;ATA;7;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;HWANG UI-JO;ATA;16;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;CHO GUE-SUNG;ATA;9;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;NA SANG-HO;ATA;17;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;LEE KANG-IN;MEC;18;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;SONG BUM-KEUN;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;JO HYEON-WOO;GOL;21;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;YOON JONG-GYU;LAD;2;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KIM TAE-HWAN;LAD;23;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;CHO YU-MIN;ZAD;24;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KWON KYUNG-WON;ZAE;20;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;HONG CHUL;LAE;14;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;PAIK SEUNG-HO;VOL;8;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;KWON CHANG-HOON;MEC;22;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;HWANG HEE-CHAN;ATA;11;RESERVA
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;JEONG WOO-YEONG;ATA;25;TITULAR
FASE DE GRUPO;2ª RODADA;COREIA DO SUL;SONG MIN-KYU;ATA;26;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;ATI ZIGI;GOL;1;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;SEIDU;LAD;26;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;LAMPTEY;LAD;2;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;AMARTEY;ZAD;18;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;DJIKU;ZAD;23;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;SEMENYO;ATA;25;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;SALISU;ZAE;4;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;RAHMAN BABA;LAE;17;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;ABDUL SAMED;VOL;21;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;KYEREH;MEC;8;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;PARTEY;VOL;5;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;ANDRÉ AYEW;MEC;10;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;BUKARI;ATA;11;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;KUDUS;ATA;20;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;JORDAN AYEW;ATA;9;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;IÑAKI WILLIAMS;ATA;19;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;DANLAD;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;NURUDEEN;GOL;16;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;ODOI;LAD;3;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;AIDOO;ZAD;15;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;MENSAH;LAE;14;TITULAR
FASE DE GRUPO;2ª RODADA;GANA;OWUSU;VOL;6;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;FATAWU;MEC;7;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;SOWAH;MEC;24;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;BARNIEH;ATA;13;RESERVA
FASE DE GRUPO;2ª RODADA;GANA;SULEMANA;ATA;22;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;ROCHET;GOL;23;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;MARTÍN CÁCERES;LAD;22;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;GODÍN;ZAD;3;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;JOSÉ GIMÉNEZ;ZAE;2;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;MATHÍAS OLIVERA;LAE;16;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;VIÑA;LAE;17;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;VECINO;VOL;5;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;DE LA CRUZ;VOL;7;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;BENTANCUR;VOL;6;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;VALVERDE;MEC;15;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;PELLISTRI;ATA;8;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;VARELA;LAD;13;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;LUIS SUÁREZ;ATA;9;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;CAVANI;ATA;21;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;DARWIN NÚÑEZ;ATA;11;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;MUSLERA;GOL;1;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;SEBASTIÁN SOSA;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;JOSÉ RODRÍGUEZ;LAD;26;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;COATES;ZAD;19;TITULAR
FASE DE GRUPO;2ª RODADA;URUGUAI;TORREIRA;VOL;14;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;UGARTE;VOL;25;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;ARRASCAETA;MEC;10;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;MAXI GÓMEZ;ATA;18;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;FACUNDO TORRES;ATA;20;RESERVA
FASE DE GRUPO;2ª RODADA;URUGUAI;CANOBBIO;ATA;24;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;DIOGO COSTA;GOL;22;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;JOÃO CANCELO;LAD;20;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;RÚBEN DIAS;ZAD;4;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;DANILO PEREIRA;ZAE;13;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;RAPHAËL GUERREIRO;LAE;5;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;RÚBEN NEVES;VOL;18;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;RAFAEL LEÃO;ATA;15;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;BRUNO FERNANDES;MEC;8;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;OTÁVIO;MEC;25;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;WILLIAM CARVALHO;VOL;14;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;BERNARDO SILVA;ATA;10;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;JOÃO PALHINHA;VOL;6;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;CRISTIANO RONALDO;ATA;7;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;JOÃO MÁRIO;VOL;17;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;JOÃO FÉLIX;ATA;11;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;GONÇALO RAMOS;ATA;26;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;RUI PATRÍCIO;GOL;1;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;JOSÉ SÁ;GOL;12;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;DALOT;LAD;2;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;PEPE;ZAD;3;TITULAR
FASE DE GRUPO;2ª RODADA;PORTUGAL;ANTÓNIO SILVA;ZAD;24;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;VITINHA;VOL;16;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;MATHEUS NUNES;VOL;23;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;ANDRÉ SILVA;ATA;9;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;RICARDO HORTA;ATA;21;RESERVA
FASE DE GRUPO;2ª RODADA;PORTUGAL;NUNO MENDES;LAE;19;TITULAR
